"Notes"	"County"	"County Code"	"Month"	"Month Code"	Avg Daily Max Air Temperature (C)	Avg Daily Min Air Temperature (C) 
	"Titus County, TX"	"48449"	"Aug"	"8"	36.37004	23.06918
	"Titus County, TX"	"48449"	"Sep"	"9"	32.10468	18.91909
	"Titus County, TX"	"48449"	"Oct"	"10"	26.27596	12.79002
	"Titus County, TX"	"48449"	"Nov"	"11"	19.94442	7.62196
	"Titus County, TX"	"48449"	"Dec"	"12"	13.96679	1.93161
"Total"	"Titus County, TX"	"48449"			25.05550	12.51521
	"Tom Green County, TX"	"48451"	"Jan"	"1"	15.78850	3.56770
	"Tom Green County, TX"	"48451"	"Feb"	"2"	17.81433	5.37751
	"Tom Green County, TX"	"48451"	"Mar"	"3"	22.52102	9.00510
	"Tom Green County, TX"	"48451"	"Apr"	"4"	27.70111	13.21814
	"Tom Green County, TX"	"48451"	"May"	"5"	32.44433	18.07542
	"Tom Green County, TX"	"48451"	"Jun"	"6"	35.13572	22.18593
	"Tom Green County, TX"	"48451"	"Jul"	"7"	35.24460	23.06683
	"Tom Green County, TX"	"48451"	"Aug"	"8"	35.18056	23.69705
	"Tom Green County, TX"	"48451"	"Sep"	"9"	31.62446	20.06233
	"Tom Green County, TX"	"48451"	"Oct"	"10"	26.72298	14.34033
	"Tom Green County, TX"	"48451"	"Nov"	"11"	20.53111	7.98222
	"Tom Green County, TX"	"48451"	"Dec"	"12"	15.67399	3.06582
"Total"	"Tom Green County, TX"	"48451"			26.40297	13.67433
	"Travis County, TX"	"48453"	"Jan"	"1"	16.92675	6.22611
	"Travis County, TX"	"48453"	"Feb"	"2"	19.01857	7.57717
	"Travis County, TX"	"48453"	"Mar"	"3"	22.92954	10.86661
	"Travis County, TX"	"48453"	"Apr"	"4"	27.73495	14.48499
	"Travis County, TX"	"48453"	"May"	"5"	32.51640	19.25622
	"Travis County, TX"	"48453"	"Jun"	"6"	35.03201	22.78684
	"Travis County, TX"	"48453"	"Jul"	"7"	35.65436	23.82680
	"Travis County, TX"	"48453"	"Aug"	"8"	36.19348	24.64973
	"Travis County, TX"	"48453"	"Sep"	"9"	32.62946	22.32377
	"Travis County, TX"	"48453"	"Oct"	"10"	27.78034	16.67194
	"Travis County, TX"	"48453"	"Nov"	"11"	22.18666	11.11325
	"Travis County, TX"	"48453"	"Dec"	"12"	17.29244	5.90196
"Total"	"Travis County, TX"	"48453"			27.19418	15.50861
	"Trinity County, TX"	"48455"	"Jan"	"1"	16.44678	4.26259
	"Trinity County, TX"	"48455"	"Feb"	"2"	18.29567	5.71329
	"Trinity County, TX"	"48455"	"Mar"	"3"	22.46615	9.34143
	"Trinity County, TX"	"48455"	"Apr"	"4"	26.65562	12.12575
	"Trinity County, TX"	"48455"	"May"	"5"	30.46672	17.49483
	"Trinity County, TX"	"48455"	"Jun"	"6"	33.21766	21.67168
	"Trinity County, TX"	"48455"	"Jul"	"7"	34.56262	22.87280
	"Trinity County, TX"	"48455"	"Aug"	"8"	35.09082	23.12809
	"Trinity County, TX"	"48455"	"Sep"	"9"	32.18065	20.33365
	"Trinity County, TX"	"48455"	"Oct"	"10"	27.80155	14.37520
	"Trinity County, TX"	"48455"	"Nov"	"11"	21.94131	9.19451
	"Trinity County, TX"	"48455"	"Dec"	"12"	16.66307	4.11018
"Total"	"Trinity County, TX"	"48455"			26.35169	13.75530
	"Tyler County, TX"	"48457"	"Jan"	"1"	16.38562	5.14157
	"Tyler County, TX"	"48457"	"Feb"	"2"	18.27454	6.65816
	"Tyler County, TX"	"48457"	"Mar"	"3"	22.25662	10.05815
	"Tyler County, TX"	"48457"	"Apr"	"4"	26.26031	13.02266
	"Tyler County, TX"	"48457"	"May"	"5"	29.85366	18.21978
	"Tyler County, TX"	"48457"	"Jun"	"6"	32.45301	22.24993
	"Tyler County, TX"	"48457"	"Jul"	"7"	33.66704	23.36068
	"Tyler County, TX"	"48457"	"Aug"	"8"	34.15994	23.58112
	"Tyler County, TX"	"48457"	"Sep"	"9"	31.68057	20.78450
	"Tyler County, TX"	"48457"	"Oct"	"10"	27.39459	15.02290
	"Tyler County, TX"	"48457"	"Nov"	"11"	21.79190	9.98411
	"Tyler County, TX"	"48457"	"Dec"	"12"	16.72934	5.13254
"Total"	"Tyler County, TX"	"48457"			25.94252	14.47001
	"Upshur County, TX"	"48459"	"Jan"	"1"	14.37154	2.77519
	"Upshur County, TX"	"48459"	"Feb"	"2"	16.17902	4.20520
	"Upshur County, TX"	"48459"	"Mar"	"3"	20.86376	8.26115
	"Upshur County, TX"	"48459"	"Apr"	"4"	25.23097	11.44109
	"Upshur County, TX"	"48459"	"May"	"5"	29.40275	17.10547
	"Upshur County, TX"	"48459"	"Jun"	"6"	32.86085	21.42498
	"Upshur County, TX"	"48459"	"Jul"	"7"	35.04412	23.03486
	"Upshur County, TX"	"48459"	"Aug"	"8"	35.84201	23.05755
	"Upshur County, TX"	"48459"	"Sep"	"9"	32.13583	19.46473
	"Upshur County, TX"	"48459"	"Oct"	"10"	26.74889	13.39539
	"Upshur County, TX"	"48459"	"Nov"	"11"	20.62734	8.25258
	"Upshur County, TX"	"48459"	"Dec"	"12"	14.62277	2.65923
"Total"	"Upshur County, TX"	"48459"			25.36966	12.96387
	"Upton County, TX"	"48461"	"Jan"	"1"	15.40645	3.30872
	"Upton County, TX"	"48461"	"Feb"	"2"	17.93602	5.24600
	"Upton County, TX"	"48461"	"Mar"	"3"	22.63951	8.55406
	"Upton County, TX"	"48461"	"Apr"	"4"	27.72988	12.90220
	"Upton County, TX"	"48461"	"May"	"5"	32.68818	17.85613
	"Upton County, TX"	"48461"	"Jun"	"6"	35.46516	22.15786
	"Upton County, TX"	"48461"	"Jul"	"7"	35.17719	22.84598
	"Upton County, TX"	"48461"	"Aug"	"8"	35.00547	23.32848
	"Upton County, TX"	"48461"	"Sep"	"9"	31.72805	19.44278
	"Upton County, TX"	"48461"	"Oct"	"10"	26.65061	13.92087
	"Upton County, TX"	"48461"	"Nov"	"11"	20.28845	7.42827
	"Upton County, TX"	"48461"	"Dec"	"12"	15.25292	2.61667
"Total"	"Upton County, TX"	"48461"			26.36626	13.33691
	"Uvalde County, TX"	"48463"	"Jan"	"1"	18.56647	7.90608
	"Uvalde County, TX"	"48463"	"Feb"	"2"	21.07980	9.20360
	"Uvalde County, TX"	"48463"	"Mar"	"3"	25.27003	12.11681
	"Uvalde County, TX"	"48463"	"Apr"	"4"	30.02965	15.79451
	"Uvalde County, TX"	"48463"	"May"	"5"	34.16913	20.38181
	"Uvalde County, TX"	"48463"	"Jun"	"6"	36.02918	23.33571
	"Uvalde County, TX"	"48463"	"Jul"	"7"	35.29290	23.85443
	"Uvalde County, TX"	"48463"	"Aug"	"8"	35.86516	24.84907
	"Uvalde County, TX"	"48463"	"Sep"	"9"	32.37629	22.54612
	"Uvalde County, TX"	"48463"	"Oct"	"10"	28.39388	17.38350
	"Uvalde County, TX"	"48463"	"Nov"	"11"	23.24529	11.98428
	"Uvalde County, TX"	"48463"	"Dec"	"12"	18.60319	7.18290
"Total"	"Uvalde County, TX"	"48463"			28.27306	16.40950
	"Val Verde County, TX"	"48465"	"Jan"	"1"	17.83244	6.66357
	"Val Verde County, TX"	"48465"	"Feb"	"2"	20.49837	8.32183
	"Val Verde County, TX"	"48465"	"Mar"	"3"	25.11421	11.66798
	"Val Verde County, TX"	"48465"	"Apr"	"4"	29.92537	15.90093
	"Val Verde County, TX"	"48465"	"May"	"5"	34.29953	20.65774
	"Val Verde County, TX"	"48465"	"Jun"	"6"	36.53215	24.04198
	"Val Verde County, TX"	"48465"	"Jul"	"7"	36.04338	24.43807
	"Val Verde County, TX"	"48465"	"Aug"	"8"	36.27708	25.30449
	"Val Verde County, TX"	"48465"	"Sep"	"9"	32.92088	22.25994
	"Val Verde County, TX"	"48465"	"Oct"	"10"	28.42737	16.87473
	"Val Verde County, TX"	"48465"	"Nov"	"11"	22.55351	10.68773
	"Val Verde County, TX"	"48465"	"Dec"	"12"	17.64667	5.82522
"Total"	"Val Verde County, TX"	"48465"			28.20458	16.08766
	"Van Zandt County, TX"	"48467"	"Jan"	"1"	14.28699	3.37462
	"Van Zandt County, TX"	"48467"	"Feb"	"2"	16.16402	4.84879
	"Van Zandt County, TX"	"48467"	"Mar"	"3"	20.70021	8.77861
	"Van Zandt County, TX"	"48467"	"Apr"	"4"	25.07314	12.14451
	"Van Zandt County, TX"	"48467"	"May"	"5"	29.76493	17.71891
	"Van Zandt County, TX"	"48467"	"Jun"	"6"	33.49309	22.16223
	"Van Zandt County, TX"	"48467"	"Jul"	"7"	35.85649	23.80861
	"Van Zandt County, TX"	"48467"	"Aug"	"8"	36.52718	24.14102
	"Van Zandt County, TX"	"48467"	"Sep"	"9"	32.35440	20.43016
	"Van Zandt County, TX"	"48467"	"Oct"	"10"	26.68784	14.35275
	"Van Zandt County, TX"	"48467"	"Nov"	"11"	20.48127	8.99896
	"Van Zandt County, TX"	"48467"	"Dec"	"12"	14.45045	3.37712
"Total"	"Van Zandt County, TX"	"48467"			25.53039	13.71924
	"Victoria County, TX"	"48469"	"Jan"	"1"	19.07633	8.75912
	"Victoria County, TX"	"48469"	"Feb"	"2"	21.00380	9.89938
	"Victoria County, TX"	"48469"	"Mar"	"3"	24.13447	12.15988
	"Victoria County, TX"	"48469"	"Apr"	"4"	28.02093	15.55259
	"Victoria County, TX"	"48469"	"May"	"5"	31.75649	19.92821
	"Victoria County, TX"	"48469"	"Jun"	"6"	33.86504	23.20467
	"Victoria County, TX"	"48469"	"Jul"	"7"	33.87375	24.03704
	"Victoria County, TX"	"48469"	"Aug"	"8"	34.61875	24.65008
	"Victoria County, TX"	"48469"	"Sep"	"9"	32.39252	23.06226
	"Victoria County, TX"	"48469"	"Oct"	"10"	28.36856	18.30245
	"Victoria County, TX"	"48469"	"Nov"	"11"	23.77842	13.43187
	"Victoria County, TX"	"48469"	"Dec"	"12"	19.48165	8.70602
"Total"	"Victoria County, TX"	"48469"			27.55791	16.83742
	"Walker County, TX"	"48471"	"Jan"	"1"	16.79784	5.04974
	"Walker County, TX"	"48471"	"Feb"	"2"	18.67254	6.46459
	"Walker County, TX"	"48471"	"Mar"	"3"	22.73029	9.87498
	"Walker County, TX"	"48471"	"Apr"	"4"	26.92367	12.87598
	"Walker County, TX"	"48471"	"May"	"5"	30.81899	18.12901
	"Walker County, TX"	"48471"	"Jun"	"6"	33.48077	22.03187
	"Walker County, TX"	"48471"	"Jul"	"7"	34.72755	23.25296
	"Walker County, TX"	"48471"	"Aug"	"8"	35.27812	23.64287
	"Walker County, TX"	"48471"	"Sep"	"9"	32.28598	20.98671
	"Walker County, TX"	"48471"	"Oct"	"10"	27.88116	15.14958
	"Walker County, TX"	"48471"	"Nov"	"11"	22.17181	10.00024
	"Walker County, TX"	"48471"	"Dec"	"12"	17.03166	4.79525
"Total"	"Walker County, TX"	"48471"			26.60211	14.39018
	"Waller County, TX"	"48473"	"Jan"	"1"	17.42960	6.32507
	"Waller County, TX"	"48473"	"Feb"	"2"	19.27643	7.55626
	"Waller County, TX"	"48473"	"Mar"	"3"	22.91709	10.41344
	"Waller County, TX"	"48473"	"Apr"	"4"	26.97029	13.55739
	"Waller County, TX"	"48473"	"May"	"5"	31.11257	18.60128
	"Waller County, TX"	"48473"	"Jun"	"6"	33.70354	22.36412
	"Waller County, TX"	"48473"	"Jul"	"7"	34.31887	23.38085
	"Waller County, TX"	"48473"	"Aug"	"8"	34.95932	23.89171
	"Waller County, TX"	"48473"	"Sep"	"9"	32.24651	21.58801
	"Waller County, TX"	"48473"	"Oct"	"10"	27.77181	16.10977
	"Waller County, TX"	"48473"	"Nov"	"11"	22.41006	11.05973
	"Waller County, TX"	"48473"	"Dec"	"12"	17.69093	6.11425
"Total"	"Waller County, TX"	"48473"			26.76662	15.11375
	"Ward County, TX"	"48475"	"Jan"	"1"	16.34309	4.34594
	"Ward County, TX"	"48475"	"Feb"	"2"	19.17269	6.41968
	"Ward County, TX"	"48475"	"Mar"	"3"	23.88889	9.93228
	"Ward County, TX"	"48475"	"Apr"	"4"	29.04374	14.22357
	"Ward County, TX"	"48475"	"May"	"5"	34.09802	19.01034
	"Ward County, TX"	"48475"	"Jun"	"6"	37.34549	23.30779
	"Ward County, TX"	"48475"	"Jul"	"7"	36.89586	24.19933
	"Ward County, TX"	"48475"	"Aug"	"8"	36.51807	24.23782
	"Ward County, TX"	"48475"	"Sep"	"9"	33.21656	20.39137
	"Ward County, TX"	"48475"	"Oct"	"10"	28.10182	15.03083
	"Ward County, TX"	"48475"	"Nov"	"11"	21.25288	8.45403
	"Ward County, TX"	"48475"	"Dec"	"12"	16.04130	3.91225
"Total"	"Ward County, TX"	"48475"			27.69526	14.49201
	"Washington County, TX"	"48477"	"Jan"	"1"	17.29605	5.90512
	"Washington County, TX"	"48477"	"Feb"	"2"	19.22467	7.28254
	"Washington County, TX"	"48477"	"Mar"	"3"	22.96969	10.29627
	"Washington County, TX"	"48477"	"Apr"	"4"	27.09521	13.45816
	"Washington County, TX"	"48477"	"May"	"5"	31.58452	18.53196
	"Washington County, TX"	"48477"	"Jun"	"6"	34.24155	22.26647
	"Washington County, TX"	"48477"	"Jul"	"7"	35.05324	23.38928
	"Washington County, TX"	"48477"	"Aug"	"8"	35.70603	23.96176
	"Washington County, TX"	"48477"	"Sep"	"9"	32.56645	21.55489
	"Washington County, TX"	"48477"	"Oct"	"10"	27.86861	15.95324
	"Washington County, TX"	"48477"	"Nov"	"11"	22.42978	10.74200
	"Washington County, TX"	"48477"	"Dec"	"12"	17.65523	5.66864
"Total"	"Washington County, TX"	"48477"			27.00902	14.95167
	"Webb County, TX"	"48479"	"Jan"	"1"	20.70872	9.91241
	"Webb County, TX"	"48479"	"Feb"	"2"	23.38157	11.32888
	"Webb County, TX"	"48479"	"Mar"	"3"	27.60310	14.03969
	"Webb County, TX"	"48479"	"Apr"	"4"	32.15363	17.55239
	"Webb County, TX"	"48479"	"May"	"5"	35.82989	21.71310
	"Webb County, TX"	"48479"	"Jun"	"6"	37.18278	24.16375
	"Webb County, TX"	"48479"	"Jul"	"7"	36.17299	24.51544
	"Webb County, TX"	"48479"	"Aug"	"8"	36.70986	25.51927
	"Webb County, TX"	"48479"	"Sep"	"9"	33.27113	23.76919
	"Webb County, TX"	"48479"	"Oct"	"10"	30.30202	19.19111
	"Webb County, TX"	"48479"	"Nov"	"11"	25.39758	14.00844
	"Webb County, TX"	"48479"	"Dec"	"12"	20.79600	9.26563
"Total"	"Webb County, TX"	"48479"			29.98585	17.94267
	"Wharton County, TX"	"48481"	"Jan"	"1"	18.02822	7.78805
	"Wharton County, TX"	"48481"	"Feb"	"2"	19.78323	8.91153
	"Wharton County, TX"	"48481"	"Mar"	"3"	23.25478	11.38462
	"Wharton County, TX"	"48481"	"Apr"	"4"	27.17380	14.74740
	"Wharton County, TX"	"48481"	"May"	"5"	31.05993	19.33010
	"Wharton County, TX"	"48481"	"Jun"	"6"	33.35537	22.75263
	"Wharton County, TX"	"48481"	"Jul"	"7"	33.72780	23.70188
	"Wharton County, TX"	"48481"	"Aug"	"8"	34.47307	24.27136
	"Wharton County, TX"	"48481"	"Sep"	"9"	32.23954	22.40160
	"Wharton County, TX"	"48481"	"Oct"	"10"	27.96489	17.43497
	"Wharton County, TX"	"48481"	"Nov"	"11"	22.99090	12.54985
	"Wharton County, TX"	"48481"	"Dec"	"12"	18.47895	7.77270
"Total"	"Wharton County, TX"	"48481"			26.90792	16.11862
	"Wheeler County, TX"	"48483"	"Jan"	"1"	10.18031	-0.80702
	"Wheeler County, TX"	"48483"	"Feb"	"2"	12.01445	0.34860
	"Wheeler County, TX"	"48483"	"Mar"	"3"	17.63560	5.03462
	"Wheeler County, TX"	"48483"	"Apr"	"4"	23.12592	9.28246
	"Wheeler County, TX"	"48483"	"May"	"5"	28.19776	14.65085
	"Wheeler County, TX"	"48483"	"Jun"	"6"	32.88228	20.10911
	"Wheeler County, TX"	"48483"	"Jul"	"7"	35.27991	22.25720
	"Wheeler County, TX"	"48483"	"Aug"	"8"	34.97934	22.34515
	"Wheeler County, TX"	"48483"	"Sep"	"9"	30.04076	17.15453
	"Wheeler County, TX"	"48483"	"Oct"	"10"	23.37157	10.98232
	"Wheeler County, TX"	"48483"	"Nov"	"11"	16.41415	4.62226
	"Wheeler County, TX"	"48483"	"Dec"	"12"	9.87611	-1.12506
"Total"	"Wheeler County, TX"	"48483"			22.88348	10.45352
	"Wichita County, TX"	"48485"	"Jan"	"1"	12.60637	0.66140
	"Wichita County, TX"	"48485"	"Feb"	"2"	14.57372	2.24695
	"Wichita County, TX"	"48485"	"Mar"	"3"	20.03810	6.69423
	"Wichita County, TX"	"48485"	"Apr"	"4"	25.22309	10.54804
	"Wichita County, TX"	"48485"	"May"	"5"	30.78443	16.45898
	"Wichita County, TX"	"48485"	"Jun"	"6"	35.19226	21.95280
	"Wichita County, TX"	"48485"	"Jul"	"7"	37.32370	24.05112
	"Wichita County, TX"	"48485"	"Aug"	"8"	37.29932	24.52485
	"Wichita County, TX"	"48485"	"Sep"	"9"	32.13579	19.32536
	"Wichita County, TX"	"48485"	"Oct"	"10"	25.81164	12.71448
	"Wichita County, TX"	"48485"	"Nov"	"11"	18.94646	6.32873
	"Wichita County, TX"	"48485"	"Dec"	"12"	12.44101	0.30953
"Total"	"Wichita County, TX"	"48485"			25.24801	12.19918
	"Wilbarger County, TX"	"48487"	"Jan"	"1"	12.74228	0.82158
	"Wilbarger County, TX"	"48487"	"Feb"	"2"	14.69328	2.31186
	"Wilbarger County, TX"	"48487"	"Mar"	"3"	20.14858	6.71025
	"Wilbarger County, TX"	"48487"	"Apr"	"4"	25.47054	10.69500
	"Wilbarger County, TX"	"48487"	"May"	"5"	30.89576	16.51967
	"Wilbarger County, TX"	"48487"	"Jun"	"6"	35.34626	22.15481
	"Wilbarger County, TX"	"48487"	"Jul"	"7"	37.26819	24.19999
	"Wilbarger County, TX"	"48487"	"Aug"	"8"	37.17097	24.49512
	"Wilbarger County, TX"	"48487"	"Sep"	"9"	32.30009	19.45704
	"Wilbarger County, TX"	"48487"	"Oct"	"10"	25.95735	12.86053
	"Wilbarger County, TX"	"48487"	"Nov"	"11"	18.89634	6.30880
	"Wilbarger County, TX"	"48487"	"Dec"	"12"	12.46708	0.31724
"Total"	"Wilbarger County, TX"	"48487"			25.32894	12.28531
	"Willacy County, TX"	"48489"	"Jan"	"1"	22.05818	13.56412
	"Willacy County, TX"	"48489"	"Feb"	"2"	23.90014	14.32126
	"Willacy County, TX"	"48489"	"Mar"	"3"	26.53854	15.82986
	"Willacy County, TX"	"48489"	"Apr"	"4"	29.65685	18.33485
	"Willacy County, TX"	"48489"	"May"	"5"	32.42392	21.43098
	"Willacy County, TX"	"48489"	"Jun"	"6"	33.64936	23.68430
	"Willacy County, TX"	"48489"	"Jul"	"7"	33.62124	24.69018
	"Willacy County, TX"	"48489"	"Aug"	"8"	33.90091	25.30341
	"Willacy County, TX"	"48489"	"Sep"	"9"	31.91811	24.78165
	"Willacy County, TX"	"48489"	"Oct"	"10"	29.45388	21.50417
	"Willacy County, TX"	"48489"	"Nov"	"11"	25.93581	17.26816
	"Willacy County, TX"	"48489"	"Dec"	"12"	22.52264	13.51681
"Total"	"Willacy County, TX"	"48489"			28.81854	19.54155
	"Williamson County, TX"	"48491"	"Jan"	"1"	16.40442	5.66385
	"Williamson County, TX"	"48491"	"Feb"	"2"	18.39126	7.04270
	"Williamson County, TX"	"48491"	"Mar"	"3"	22.44206	10.45518
	"Williamson County, TX"	"48491"	"Apr"	"4"	27.30172	14.13829
	"Williamson County, TX"	"48491"	"May"	"5"	32.17504	18.99065
	"Williamson County, TX"	"48491"	"Jun"	"6"	34.87685	22.69268
	"Williamson County, TX"	"48491"	"Jul"	"7"	35.79030	23.90681
	"Williamson County, TX"	"48491"	"Aug"	"8"	36.24599	24.76929
	"Williamson County, TX"	"48491"	"Sep"	"9"	32.53872	22.17589
	"Williamson County, TX"	"48491"	"Oct"	"10"	27.53176	16.34583
	"Williamson County, TX"	"48491"	"Nov"	"11"	21.79191	10.63402
	"Williamson County, TX"	"48491"	"Dec"	"12"	16.80415	5.40726
"Total"	"Williamson County, TX"	"48491"			26.89621	15.22163
	"Wilson County, TX"	"48493"	"Jan"	"1"	18.91816	7.76168
	"Wilson County, TX"	"48493"	"Feb"	"2"	21.31579	8.90004
	"Wilson County, TX"	"48493"	"Mar"	"3"	24.97288	11.58048
	"Wilson County, TX"	"48493"	"Apr"	"4"	29.41517	14.96524
	"Wilson County, TX"	"48493"	"May"	"5"	33.73566	19.56002
	"Wilson County, TX"	"48493"	"Jun"	"6"	35.77036	22.88766
	"Wilson County, TX"	"48493"	"Jul"	"7"	35.53699	23.70215
	"Wilson County, TX"	"48493"	"Aug"	"8"	36.21090	24.57267
	"Wilson County, TX"	"48493"	"Sep"	"9"	32.90653	22.82436
	"Wilson County, TX"	"48493"	"Oct"	"10"	28.90381	17.49793
	"Wilson County, TX"	"48493"	"Nov"	"11"	23.86360	12.37546
	"Wilson County, TX"	"48493"	"Dec"	"12"	19.18288	7.36839
"Total"	"Wilson County, TX"	"48493"			28.42431	16.19763
	"Winkler County, TX"	"48495"	"Jan"	"1"	15.01655	3.71034
	"Winkler County, TX"	"48495"	"Feb"	"2"	17.83471	5.66548
	"Winkler County, TX"	"48495"	"Mar"	"3"	22.57437	9.17697
	"Winkler County, TX"	"48495"	"Apr"	"4"	27.68432	13.29586
	"Winkler County, TX"	"48495"	"May"	"5"	32.82813	17.99648
	"Winkler County, TX"	"48495"	"Jun"	"6"	36.23906	22.38227
	"Winkler County, TX"	"48495"	"Jul"	"7"	35.90374	23.27152
	"Winkler County, TX"	"48495"	"Aug"	"8"	35.53059	23.40659
	"Winkler County, TX"	"48495"	"Sep"	"9"	32.20638	19.66035
	"Winkler County, TX"	"48495"	"Oct"	"10"	26.93783	14.28444
	"Winkler County, TX"	"48495"	"Nov"	"11"	19.96067	7.75823
	"Winkler County, TX"	"48495"	"Dec"	"12"	14.68663	3.26991
"Total"	"Winkler County, TX"	"48495"			26.48641	13.69301
	"Wise County, TX"	"48497"	"Jan"	"1"	13.52912	2.46965
	"Wise County, TX"	"48497"	"Feb"	"2"	15.26344	3.92937
	"Wise County, TX"	"48497"	"Mar"	"3"	20.38959	8.21960
	"Wise County, TX"	"48497"	"Apr"	"4"	25.05585	11.99895
	"Wise County, TX"	"48497"	"May"	"5"	30.32019	17.56237
	"Wise County, TX"	"48497"	"Jun"	"6"	34.60150	22.49257
	"Wise County, TX"	"48497"	"Jul"	"7"	36.97126	24.48079
	"Wise County, TX"	"48497"	"Aug"	"8"	37.05307	24.86796
	"Wise County, TX"	"48497"	"Sep"	"9"	32.18169	20.15576
	"Wise County, TX"	"48497"	"Oct"	"10"	26.28100	14.07259
	"Wise County, TX"	"48497"	"Nov"	"11"	19.74709	8.12386
	"Wise County, TX"	"48497"	"Dec"	"12"	13.60495	2.36179
"Total"	"Wise County, TX"	"48497"			25.46521	13.44011
	"Wood County, TX"	"48499"	"Jan"	"1"	14.13340	2.65754
	"Wood County, TX"	"48499"	"Feb"	"2"	15.95333	4.02171
	"Wood County, TX"	"48499"	"Mar"	"3"	20.64186	8.10208
	"Wood County, TX"	"48499"	"Apr"	"4"	24.93380	11.28357
	"Wood County, TX"	"48499"	"May"	"5"	29.36198	16.93951
	"Wood County, TX"	"48499"	"Jun"	"6"	32.99336	21.36316
	"Wood County, TX"	"48499"	"Jul"	"7"	35.33514	23.04731
	"Wood County, TX"	"48499"	"Aug"	"8"	36.13524	23.22027
	"Wood County, TX"	"48499"	"Sep"	"9"	32.15919	19.50752
	"Wood County, TX"	"48499"	"Oct"	"10"	26.53523	13.33068
	"Wood County, TX"	"48499"	"Nov"	"11"	20.37615	8.14835
	"Wood County, TX"	"48499"	"Dec"	"12"	14.33081	2.52450
"Total"	"Wood County, TX"	"48499"			25.28413	12.88698
	"Yoakum County, TX"	"48501"	"Jan"	"1"	12.26890	1.35299
	"Yoakum County, TX"	"48501"	"Feb"	"2"	14.91674	3.01581
	"Yoakum County, TX"	"48501"	"Mar"	"3"	19.42773	6.39900
	"Yoakum County, TX"	"48501"	"Apr"	"4"	24.64930	10.38852
	"Yoakum County, TX"	"48501"	"May"	"5"	29.95872	15.38473
	"Yoakum County, TX"	"48501"	"Jun"	"6"	33.75285	20.13937
	"Yoakum County, TX"	"48501"	"Jul"	"7"	34.03425	21.22919
	"Yoakum County, TX"	"48501"	"Aug"	"8"	33.58965	20.75459
	"Yoakum County, TX"	"48501"	"Sep"	"9"	30.07324	16.68927
	"Yoakum County, TX"	"48501"	"Oct"	"10"	24.53600	11.51074
	"Yoakum County, TX"	"48501"	"Nov"	"11"	17.47697	5.22369
	"Yoakum County, TX"	"48501"	"Dec"	"12"	12.20342	0.89461
"Total"	"Yoakum County, TX"	"48501"			23.94618	11.11989
	"Young County, TX"	"48503"	"Jan"	"1"	13.76813	1.99926
	"Young County, TX"	"48503"	"Feb"	"2"	15.60336	3.53772
	"Young County, TX"	"48503"	"Mar"	"3"	20.71143	7.84648
	"Young County, TX"	"48503"	"Apr"	"4"	25.77925	11.74719
	"Young County, TX"	"48503"	"May"	"5"	30.92296	17.18166
	"Young County, TX"	"48503"	"Jun"	"6"	34.93428	22.27715
	"Young County, TX"	"48503"	"Jul"	"7"	36.91427	24.06776
	"Young County, TX"	"48503"	"Aug"	"8"	36.94547	24.66173
	"Young County, TX"	"48503"	"Sep"	"9"	32.10819	19.89789
	"Young County, TX"	"48503"	"Oct"	"10"	26.21415	13.59710
	"Young County, TX"	"48503"	"Nov"	"11"	19.69020	7.44039
	"Young County, TX"	"48503"	"Dec"	"12"	13.80238	1.70279
"Total"	"Young County, TX"	"48503"			25.66343	13.04138
	"Zapata County, TX"	"48505"	"Jan"	"1"	21.72300	11.25257
	"Zapata County, TX"	"48505"	"Feb"	"2"	24.39553	12.69932
	"Zapata County, TX"	"48505"	"Mar"	"3"	28.63388	15.31087
	"Zapata County, TX"	"48505"	"Apr"	"4"	32.83607	18.54877
	"Zapata County, TX"	"48505"	"May"	"5"	36.27518	22.29430
	"Zapata County, TX"	"48505"	"Jun"	"6"	37.39242	24.43104
	"Zapata County, TX"	"48505"	"Jul"	"7"	36.44578	24.86203
	"Zapata County, TX"	"48505"	"Aug"	"8"	36.82368	25.79263
	"Zapata County, TX"	"48505"	"Sep"	"9"	33.46830	24.38380
	"Zapata County, TX"	"48505"	"Oct"	"10"	30.90457	20.20697
	"Zapata County, TX"	"48505"	"Nov"	"11"	26.18863	15.06050
	"Zapata County, TX"	"48505"	"Dec"	"12"	21.85492	10.77313
"Total"	"Zapata County, TX"	"48505"			30.60393	18.82712
